t: 0.125
nCells: 20x20, dx: 0.1, dy: 0.1

u (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|        1     1.52     1.84     1.94     1.97     1.98     1.99     1.99     1.99     1.99     1.99     1.98     1.98     1.98     1.98     1.98     1.98     1.98     1.97     1.97     1.97        0
       20|        1    0.544    0.144   0.0293-0.000855 -0.00812 -0.00804 -0.00538 -0.00187  0.00185  0.00549  0.00896   0.0122   0.0153   0.0182   0.0211   0.0238   0.0265   0.0291   0.0318   0.0345        0
       19|        1    0.714    0.497    0.326    0.224    0.164    0.126   0.0999   0.0816   0.0681   0.0577   0.0497   0.0433   0.0381   0.0341   0.0308   0.0282   0.0262   0.0247   0.0236   0.0226        0
       18|        1    0.639    0.504    0.378    0.285     0.22    0.175    0.142    0.118   0.0989   0.0845    0.073   0.0638   0.0563   0.0503   0.0455   0.0417   0.0387   0.0365    0.035   0.0342        0
       17|        1    0.584    0.492    0.398     0.32    0.259    0.212    0.176    0.148    0.126    0.108   0.0941   0.0825   0.0731   0.0655   0.0593   0.0544   0.0506   0.0478   0.0459   0.0449        0
       16|        1     0.54    0.473    0.402    0.338    0.283    0.238    0.202    0.172    0.148    0.129    0.112   0.0991   0.0881   0.0791   0.0718   0.0659   0.0614   0.0581   0.0559   0.0548        0
       15|        1    0.505    0.454    0.399    0.346    0.298    0.257    0.221    0.192    0.167    0.146    0.128    0.113    0.101    0.091   0.0828   0.0761    0.071   0.0673   0.0648   0.0636        0
       14|        1    0.478    0.437    0.392    0.348    0.306    0.268    0.235    0.206    0.181    0.159    0.141    0.125    0.112    0.101   0.0921   0.0849   0.0793   0.0751   0.0724   0.0711        0
       13|        1    0.457    0.423    0.386    0.348    0.311    0.276    0.244    0.216    0.191     0.17    0.151    0.135    0.121    0.109   0.0997    0.092    0.086   0.0816   0.0787   0.0773        0
       12|        1    0.441    0.413     0.38    0.346    0.313     0.28    0.251    0.223    0.199    0.177    0.158    0.141    0.127    0.115    0.105   0.0975   0.0912   0.0866   0.0835    0.082        0
       11|        1    0.431    0.405    0.376    0.344    0.313    0.283    0.254    0.227    0.203    0.182    0.163    0.146    0.132     0.12    0.109    0.101   0.0947     0.09   0.0868   0.0853        0
       10|        1    0.426    0.401    0.373    0.343    0.313    0.283    0.255    0.229    0.205    0.184    0.165    0.148    0.134    0.122    0.111    0.103   0.0965   0.0917   0.0886    0.087        0
        9|        1    0.425      0.4    0.372    0.342    0.312    0.282    0.254    0.229    0.205    0.184    0.165    0.148    0.134    0.122    0.111    0.103   0.0966   0.0918   0.0887   0.0871        0
        8|        1    0.429    0.402    0.372    0.341     0.31     0.28    0.252    0.226    0.202    0.181    0.162    0.146    0.132     0.12     0.11    0.101    0.095   0.0903   0.0872   0.0856        0
        7|        1    0.437    0.406    0.373    0.339    0.307    0.276    0.247    0.221    0.197    0.176    0.158    0.141    0.128    0.116    0.106    0.098   0.0918   0.0872   0.0841   0.0826        0
        6|        1    0.449    0.412    0.374    0.337    0.302    0.269     0.24    0.213    0.189    0.169     0.15    0.135    0.121     0.11      0.1   0.0928   0.0868   0.0824   0.0796   0.0781        0
        5|        1    0.465     0.42    0.375    0.333    0.294     0.26    0.229    0.202    0.179    0.158    0.141    0.126    0.113    0.102   0.0931   0.0859   0.0803   0.0762   0.0735   0.0722        0
        4|        1    0.484    0.426    0.372    0.324    0.283    0.247    0.215    0.188    0.165    0.145    0.129    0.114    0.102   0.0923   0.0841   0.0775   0.0723   0.0686   0.0661   0.0649        0
        3|        1    0.502    0.427    0.363     0.31    0.266    0.228    0.197     0.17    0.148    0.129    0.114    0.101   0.0899   0.0808   0.0735   0.0676    0.063   0.0596   0.0575   0.0564        0
        2|        1    0.503    0.407     0.34    0.286    0.241    0.204    0.173    0.148    0.127     0.11   0.0965    0.085   0.0755   0.0677   0.0613   0.0563   0.0524   0.0496   0.0477   0.0468        0
        1|        1    0.535    0.467    0.382    0.304    0.241    0.194    0.158    0.131     0.11   0.0934   0.0803   0.0697   0.0611   0.0543   0.0487   0.0444    0.041   0.0386    0.037   0.0361        0
        0|        1   -0.496   -0.398   -0.305   -0.231   -0.179   -0.141   -0.113   -0.093  -0.0775  -0.0655  -0.0561  -0.0485  -0.0425  -0.0376  -0.0337  -0.0306  -0.0283  -0.0266  -0.0255  -0.0249        0

v (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       20|   -0.728    0.666     1.11      0.8    0.593    0.466    0.379    0.314    0.264    0.222    0.188    0.159    0.134    0.113   0.0935   0.0765   0.0611   0.0471    0.034   0.0217  0.00997 -0.00861
       19|   -0.333    0.292    0.709    0.685    0.562    0.459    0.379    0.317    0.267    0.226    0.192    0.163    0.137    0.116   0.0964   0.0793   0.0639   0.0498   0.0367   0.0244   0.0127  -0.0102
       18|   -0.237     0.23    0.492    0.513    0.461    0.399    0.341    0.291    0.249    0.212    0.181    0.154    0.131    0.111   0.0923    0.076   0.0613   0.0478   0.0352   0.0233   0.0117 -0.00953
       17|   -0.175    0.178    0.357    0.387    0.368    0.334    0.296    0.258    0.224    0.194    0.167    0.143    0.122    0.103   0.0863   0.0712   0.0575   0.0448    0.033   0.0217   0.0109 -0.00884
       16|    -0.13    0.138    0.265    0.293     0.29    0.273    0.249    0.222    0.196    0.172    0.149    0.129     0.11   0.0937   0.0787    0.065   0.0526    0.041   0.0302   0.0199  0.00991 -0.00804
       15|  -0.0962    0.106    0.198    0.222    0.226    0.218    0.204    0.186    0.167    0.148     0.13    0.113    0.097   0.0827   0.0697   0.0577   0.0467   0.0365   0.0268   0.0177  0.00882 -0.00711
