t: 0.149899
nCells: 20x20, dx: 0.1, dy: 0.1

u (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|        1     1.46     1.86     1.97        2     2.01     2.01     2.01        2        2     1.99     1.99     1.99     1.98     1.98     1.98     1.98     1.97     1.97     1.97     1.97        0
       20|        1    0.615    0.121  -0.0148  -0.0402  -0.0411  -0.0356  -0.0282  -0.0207  -0.0135 -0.00676-0.000608  0.00504   0.0103   0.0151   0.0197   0.0241   0.0283   0.0324   0.0364   0.0404        0
       19|        1    0.788     0.58    0.379    0.259    0.188    0.143    0.114   0.0929   0.0775   0.0658   0.0567   0.0495   0.0438   0.0392   0.0355   0.0326   0.0303   0.0286   0.0273   0.0261        0
       18|        1    0.701    0.569     0.43    0.324     0.25    0.198    0.161    0.134    0.113   0.0963   0.0834   0.0731   0.0647    0.058   0.0526   0.0483    0.045   0.0424   0.0407   0.0397        0
       17|        1    0.648    0.554    0.451    0.363    0.294    0.241      0.2    0.168    0.144    0.124    0.108   0.0947   0.0841   0.0755   0.0686   0.0631   0.0588   0.0556   0.0535   0.0524        0
       16|        1    0.604    0.534    0.455    0.383    0.322    0.271     0.23    0.197    0.169    0.147    0.129    0.114    0.102   0.0914   0.0832   0.0766   0.0715   0.0677   0.0652    0.064        0
       15|        1    0.569    0.514    0.452    0.393    0.339    0.292    0.252    0.219     0.19    0.167    0.147    0.131    0.117    0.105   0.0961   0.0886   0.0828   0.0786   0.0758   0.0744        0
       14|        1    0.541    0.496    0.446    0.396    0.349    0.306    0.268    0.235    0.207    0.183    0.162    0.144     0.13    0.117    0.107    0.099   0.0927    0.088   0.0849   0.0834        0
       13|        1     0.52    0.482    0.439    0.396    0.354    0.315    0.279    0.247    0.219    0.195    0.174    0.155     0.14    0.127    0.116    0.108    0.101   0.0958   0.0925   0.0909        0
       12|        1    0.503    0.471    0.433    0.395    0.356     0.32    0.286    0.256    0.228    0.204    0.182    0.164    0.148    0.134    0.123    0.114    0.107    0.102   0.0985   0.0968        0
       11|        1    0.492    0.462    0.428    0.393    0.357    0.323    0.291    0.261    0.234    0.209    0.188    0.169    0.153     0.14    0.128    0.119    0.112    0.106    0.103    0.101        0
       10|        1    0.486    0.457    0.425    0.391    0.357    0.324    0.292    0.263    0.236    0.212    0.191    0.172    0.156    0.142    0.131    0.122    0.114    0.109    0.105    0.103        0
        9|        1    0.483    0.455    0.422    0.389    0.355    0.323    0.292    0.263    0.237    0.213    0.192    0.173    0.157    0.143    0.132    0.122    0.115    0.109    0.106    0.104        0
        8|        1    0.485    0.455    0.421    0.387    0.353     0.32    0.289     0.26    0.234    0.211     0.19    0.171    0.155    0.142     0.13    0.121    0.114    0.108    0.105    0.103        0
        7|        1    0.491    0.458    0.421    0.385    0.349    0.315    0.284    0.255    0.229    0.206    0.185    0.167    0.151    0.138    0.127    0.117     0.11    0.105    0.102   0.0999        0
        6|        1      0.5    0.462    0.421    0.381    0.343    0.308    0.276    0.247    0.221    0.198    0.178     0.16    0.145    0.132    0.121    0.112    0.105      0.1   0.0969   0.0952        0
        5|        1    0.513    0.467     0.42    0.375    0.335    0.299    0.266    0.236     0.21    0.188    0.168    0.151    0.136    0.124    0.113    0.105   0.0984   0.0936   0.0904   0.0889        0
        4|        1    0.528    0.471    0.415    0.366    0.323    0.285    0.252    0.222    0.197    0.174    0.155    0.139    0.125    0.113    0.104   0.0959   0.0898   0.0854   0.0824    0.081        0
        3|        1    0.542    0.467    0.403     0.35    0.305    0.267    0.233    0.204    0.179    0.158     0.14    0.125    0.112    0.101   0.0922   0.0851   0.0796   0.0756   0.0729   0.0717        0
        2|        1    0.533    0.437    0.374    0.324    0.281    0.243     0.21    0.182    0.158    0.138    0.122    0.108   0.0963   0.0868    0.079   0.0727   0.0679   0.0644   0.0621    0.061        0
        1|        1    0.565    0.524    0.455    0.376    0.306    0.251    0.207    0.173    0.146    0.125    0.107   0.0935   0.0823   0.0732   0.0658     0.06   0.0556   0.0523   0.0501   0.0489        0
        0|        1   -0.535   -0.467   -0.382   -0.304   -0.241   -0.194   -0.158   -0.131    -0.11  -0.0934  -0.0803  -0.0697  -0.0611  -0.0543  -0.0487  -0.0444   -0.041  -0.0386   -0.037  -0.0361        0

v (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       20|   -0.666     0.58     1.23    0.915    0.674     0.53    0.432    0.358    0.301    0.254    0.215    0.182    0.154    0.129    0.107   0.0878   0.0702   0.0539   0.0388   0.0246   0.0111 -0.00997
       19|   -0.292    0.248    0.731     0.78    0.649    0.529    0.437    0.366    0.308    0.261    0.222    0.188    0.159    0.134    0.112   0.0924   0.0745   0.0582    0.043   0.0287   0.0151  -0.0127
       18|    -0.23    0.215    0.523    0.579    0.529    0.459    0.393    0.336    0.287    0.246     0.21    0.179    0.152    0.129    0.108   0.0887   0.0716   0.0559   0.0412   0.0273   0.0139  -0.0117
       17|   -0.178    0.172     0.39    0.439    0.423    0.385    0.341    0.299     0.26    0.225    0.194    0.166    0.142     0.12    0.101   0.0833   0.0673   0.0526   0.0387   0.0256   0.0128  -0.0109
       16|   -0.138    0.138    0.297    0.336    0.335    0.316    0.288    0.258    0.228      0.2    0.174     0.15    0.129     0.11   0.0923   0.0764   0.0618   0.0483   0.0356   0.0234   0.0117 -0.00991
       15|   -0.106    0.109    0.226    0.258    0.263    0.254    0.237    0.217    0.195    0.173    0.152    0.132    0.114   0.0973   0.0821   0.0681   0.0552   0.0432   0.0318    0.021   0.0105 -0.00882
