t: 0.075
nCells: 20x20, dx: 0.1, dy: 0.1

u (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|        1     1.64     1.84     1.91     1.94     1.96     1.97     1.97     1.98     1.98     1.98     1.98     1.98     1.98     1.98     1.99     1.99     1.99     1.99     1.99     1.99        0
       20|        1    0.427    0.173   0.0853   0.0508   0.0353   0.0275   0.0234    0.021   0.0197   0.0189   0.0185   0.0184   0.0185   0.0186   0.0189   0.0193   0.0198   0.0204   0.0211   0.0218        0
       19|        1    0.517    0.336    0.222    0.154    0.113   0.0867   0.0687   0.0558   0.0463   0.0391   0.0334   0.0289   0.0254   0.0225   0.0202   0.0184    0.017    0.016   0.0152   0.0148        0
       18|        1    0.464    0.351    0.261    0.197    0.152     0.12   0.0971     0.08    0.067   0.0569   0.0489   0.0424   0.0373   0.0331   0.0297   0.0271    0.025   0.0235   0.0225    0.022        0
       17|        1    0.414    0.341    0.274    0.219    0.177    0.145     0.12      0.1   0.0848   0.0726   0.0627   0.0547   0.0481   0.0428   0.0386   0.0352   0.0326   0.0306   0.0294   0.0288        0
       16|        1    0.374    0.324    0.275     0.23    0.193    0.162    0.137    0.116   0.0996   0.0859   0.0747   0.0654   0.0578   0.0516   0.0465   0.0425   0.0394   0.0371   0.0356   0.0349        0
       15|        1    0.343    0.308     0.27    0.234    0.201    0.173    0.149    0.129    0.111   0.0968   0.0847   0.0746   0.0661   0.0591   0.0534   0.0489   0.0454   0.0428   0.0411   0.0402        0
       14|        1    0.319    0.293    0.264    0.234    0.206     0.18    0.158    0.138     0.12    0.105   0.0927    0.082   0.0729   0.0654   0.0592   0.0542   0.0504   0.0476   0.0457   0.0448        0
       13|        1    0.302    0.282    0.258    0.233    0.208    0.185    0.163    0.144    0.127    0.112   0.0989   0.0877   0.0783   0.0703   0.0638   0.0585   0.0544   0.0514   0.0494   0.0484        0
       12|        1    0.291    0.274    0.253    0.231    0.209    0.187    0.167    0.148    0.131    0.116    0.103   0.0918   0.0821   0.0739   0.0671   0.0616   0.0573   0.0542   0.0521   0.0511        0
       11|        1    0.285    0.269     0.25     0.23    0.209    0.188    0.169     0.15    0.134    0.119    0.106   0.0942   0.0843    0.076   0.0691   0.0635   0.0591   0.0559   0.0537   0.0527        0
       10|        1    0.282    0.267    0.249    0.229    0.209    0.189    0.169    0.151    0.134     0.12    0.106    0.095   0.0851   0.0767   0.0698   0.0641   0.0597   0.0564   0.0543   0.0532        0
        9|        1    0.284    0.268     0.25    0.229    0.208    0.188    0.168     0.15    0.134    0.119    0.106   0.0942   0.0844   0.0761   0.0691   0.0635   0.0591   0.0559   0.0538   0.0527        0
        8|        1     0.29    0.273    0.252     0.23    0.208    0.186    0.166    0.148    0.131    0.116    0.103   0.0918   0.0821    0.074   0.0672   0.0617   0.0574   0.0543   0.0522   0.0512        0
        7|        1    0.301    0.279    0.255     0.23    0.206    0.183    0.162    0.143    0.126    0.112   0.0988   0.0878   0.0784   0.0705    0.064   0.0587   0.0546   0.0516   0.0496   0.0486        0
        6|        1    0.317    0.289    0.259     0.23    0.203    0.178    0.156    0.137     0.12    0.105   0.0928   0.0821   0.0732   0.0657   0.0595   0.0545   0.0507   0.0478    0.046   0.0451        0
        5|        1    0.338    0.301    0.263    0.229    0.198    0.171    0.147    0.128    0.111   0.0968   0.0849   0.0748   0.0664   0.0595   0.0538   0.0492   0.0457   0.0431   0.0414   0.0406        0
        4|        1    0.364    0.312    0.265    0.223    0.188    0.159    0.135    0.116   0.0995   0.0861   0.0751   0.0659   0.0583    0.052    0.047   0.0429   0.0398   0.0375    0.036   0.0353        0
        3|        1    0.394     0.32    0.259    0.211    0.172    0.142    0.119      0.1   0.0852   0.0732   0.0634   0.0553   0.0488   0.0434   0.0391   0.0357    0.033   0.0311   0.0299   0.0293        0
        2|        1    0.416    0.315    0.242    0.188    0.148    0.119   0.0975    0.081   0.0681    0.058   0.0499   0.0433   0.0381   0.0338   0.0304   0.0276   0.0256   0.0241   0.0231   0.0226        0
        1|        1    0.444    0.317    0.223    0.161     0.12   0.0925   0.0734   0.0596   0.0493   0.0414   0.0353   0.0304   0.0266   0.0235    0.021    0.019   0.0176   0.0165   0.0158   0.0154        0
        0|        1   -0.365   -0.221    -0.14  -0.0945  -0.0677  -0.0509  -0.0397  -0.0319  -0.0262  -0.0219  -0.0186  -0.0159  -0.0139  -0.0122  -0.0109 -0.00986 -0.00908 -0.00851 -0.00814 -0.00795        0

v (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       20|   -0.681    0.744    0.789    0.547    0.407     0.32    0.259    0.213    0.178    0.149    0.126    0.106   0.0892   0.0746   0.0618   0.0505   0.0404   0.0312   0.0227   0.0146  0.00698 -0.00504
       19|   -0.319    0.352    0.536    0.459    0.373    0.304    0.251    0.209    0.176    0.148    0.125    0.106    0.089   0.0746    0.062   0.0508   0.0408   0.0317   0.0232   0.0153  0.00777 -0.00525
       18|   -0.181    0.226    0.355    0.344    0.305    0.263    0.224    0.191    0.163    0.138    0.118      0.1   0.0845    0.071   0.0591   0.0485    0.039   0.0303   0.0222   0.0146  0.00729 -0.00496
       17|   -0.112    0.154    0.243    0.254    0.241    0.218    0.193    0.168    0.146    0.125    0.108    0.092   0.0781   0.0659    0.055   0.0452   0.0363   0.0282   0.0207   0.0136  0.00676  -0.0046
       16|  -0.0726    0.108     0.17    0.187    0.186    0.176     0.16    0.143    0.126     0.11   0.0954   0.0821   0.0701   0.0593   0.0496   0.0409   0.0329   0.0256   0.0188   0.0124  0.00613 -0.00416
