t: 0.05
nCells: 20x20, dx: 0.1, dy: 0.1

u (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|        1     1.76     1.88     1.93     1.96     1.97     1.98     1.98     1.98     1.99     1.99     1.99     1.99     1.99     1.99     1.99     1.99     1.99     1.99     1.99     1.99        0
       20|        1    0.358    0.162   0.0885   0.0566   0.0407   0.0318   0.0264   0.0228   0.0204   0.0187   0.0174   0.0165   0.0158   0.0153    0.015   0.0148   0.0147   0.0147   0.0148    0.015        0
       19|        1    0.388    0.249    0.164    0.114    0.083   0.0632   0.0498   0.0403   0.0333    0.028   0.0238   0.0205   0.0179   0.0158   0.0141   0.0128   0.0118   0.0111   0.0106   0.0103        0
       18|        1    0.343    0.257    0.191    0.143     0.11   0.0868     0.07   0.0575   0.0479   0.0405   0.0347     0.03   0.0262   0.0232   0.0208   0.0189   0.0174   0.0163   0.0156   0.0153        0
       17|        1      0.3    0.247    0.198    0.159    0.128    0.104   0.0858   0.0716   0.0604   0.0515   0.0444   0.0385   0.0338     0.03   0.0269   0.0244   0.0226   0.0212   0.0203   0.0199        0
       16|        1    0.267    0.232    0.197    0.165    0.138    0.116   0.0975   0.0827   0.0707   0.0608   0.0527    0.046   0.0405    0.036   0.0324   0.0295   0.0272   0.0256   0.0245    0.024        0
       15|        1    0.242    0.218    0.192    0.167    0.143    0.123    0.106   0.0911   0.0788   0.0683   0.0596   0.0523   0.0462   0.0412   0.0371   0.0338   0.0313   0.0294   0.0282   0.0276        0
       14|        1    0.223    0.206    0.186    0.166    0.146    0.128    0.112   0.0973   0.0849   0.0742   0.0651   0.0574   0.0509   0.0454    0.041   0.0374   0.0347   0.0327   0.0313   0.0307        0
       13|        1    0.211    0.198    0.182    0.164    0.147    0.131    0.115    0.101   0.0892   0.0785   0.0692   0.0612   0.0544   0.0487    0.044   0.0403   0.0373   0.0352   0.0337    0.033        0
       12|        1    0.202    0.192    0.178    0.163    0.147    0.132    0.117    0.104   0.0921   0.0814    0.072   0.0638   0.0569    0.051   0.0462   0.0422   0.0392   0.0369   0.0355   0.0347        0
       11|        1    0.198    0.188    0.176    0.162    0.147    0.133    0.119    0.106   0.0936   0.0829   0.0735   0.0653   0.0582   0.0523   0.0473   0.0433   0.0402   0.0379   0.0364   0.0357        0
       10|        1    0.197    0.187    0.175    0.162    0.147    0.133    0.119    0.106   0.0939   0.0832   0.0738   0.0656   0.0585   0.0525   0.0476   0.0436   0.0404   0.0381   0.0366   0.0359        0
        9|        1      0.2    0.189    0.176    0.162    0.147    0.132    0.118    0.105    0.093   0.0823   0.0729   0.0647   0.0577   0.0518   0.0469   0.0429   0.0398   0.0376   0.0361   0.0353        0
        8|        1    0.206    0.194    0.179    0.163    0.147    0.131    0.116    0.103   0.0907   0.0801   0.0707   0.0627   0.0558     0.05   0.0453   0.0414   0.0384   0.0362   0.0347    0.034        0
        7|        1    0.216    0.201    0.183    0.164    0.146    0.129    0.113   0.0994   0.0871   0.0765   0.0673   0.0595   0.0528   0.0473   0.0427    0.039   0.0362   0.0341   0.0327    0.032        0
        6|        1    0.231     0.21    0.188    0.165    0.144    0.125    0.109   0.0942   0.0819   0.0715   0.0626   0.0551   0.0488   0.0435   0.0393   0.0358   0.0332   0.0312     0.03   0.0293        0
        5|        1    0.251    0.222    0.192    0.164     0.14    0.119    0.102   0.0871   0.0749   0.0648   0.0564   0.0494   0.0436   0.0388    0.035   0.0319   0.0295   0.0277   0.0266    0.026        0
        4|        1    0.278    0.235    0.195     0.16    0.132     0.11   0.0918   0.0775   0.0659   0.0565   0.0489   0.0426   0.0375   0.0333   0.0299   0.0272   0.0251   0.0236   0.0226   0.0221        0
        3|        1    0.311    0.245    0.191     0.15    0.119   0.0957   0.0784   0.0651   0.0547   0.0465   0.0399   0.0346   0.0303   0.0269   0.0241   0.0219   0.0202    0.019   0.0182   0.0178        0
        2|        1    0.344    0.243    0.175    0.129   0.0975   0.0761   0.0609   0.0497   0.0413   0.0348   0.0297   0.0257   0.0224   0.0198   0.0177   0.0161   0.0148   0.0139   0.0133    0.013        0
        1|        1    0.365    0.221     0.14   0.0945   0.0677   0.0509   0.0397   0.0319   0.0262   0.0219   0.0186   0.0159   0.0139   0.0122   0.0109  0.00986  0.00908  0.00851  0.00814  0.00795        0
        0|        1   -0.238   -0.111  -0.0605  -0.0376  -0.0258  -0.0188  -0.0144  -0.0114 -0.00932 -0.00773 -0.00652 -0.00558 -0.00483 -0.00424 -0.00377 -0.00341 -0.00313 -0.00293  -0.0028 -0.00273        0

v (22x22): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       21|        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       20|   -0.477    0.681    0.585      0.4    0.296    0.231    0.186    0.153    0.127    0.106   0.0892    0.075   0.0629   0.0525   0.0435   0.0355   0.0284   0.0219    0.016   0.0104  0.00504 -0.00273
       19|   -0.196    0.319    0.389    0.326    0.265    0.215    0.177    0.147    0.123    0.104   0.0875   0.0737    0.062   0.0518    0.043   0.0352   0.0282   0.0218    0.016   0.0105  0.00525 -0.00267
       18|  -0.0933    0.181     0.25    0.241    0.214    0.185    0.158    0.134    0.114   0.0968   0.0821   0.0696   0.0587   0.0492   0.0409   0.0335   0.0269   0.0208   0.0152     0.01  0.00496 -0.00254
       17|  -0.0508    0.112    0.164    0.175    0.167    0.152    0.134    0.117    0.101   0.0872   0.0747   0.0637    0.054   0.0455   0.0379   0.0311   0.0249   0.0194   0.0142   0.0093   0.0046 -0.00236
