t: 0
nCells: 80x30, dx: 0.0375, dy: 0.0333333

u (81x32): 
         |        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21       22       23       24       25       26       27       28       29       30       31       32       33       34       35       36       37       38       39       40       41       42       43       44       45       46       47       48       49       50       51       52       53       54       55       56       57       58       59       60       61       62       63       64       65       66       67       68       69       70       71       72       73       74       75       76       77       78       79       80
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       31|        1-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310-6.95e-310        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       30|        16.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-310        0       -0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       -0        06.95e-3106.95e-3106.95e-3106.95e-3106.95e-310        0       -0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       29|        16.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-310        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       -0        06.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-310        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       28|        16.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-310        0       -0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       -0-6.95e-310-6.95e-310-6.95e-310       -0        0        0        0        0        0        0        0        0        0       -0-6.95e-310        06.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-310        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       27|        16.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-310        0        0        0        0        0        0        0        0        0        0        0        0        0       -0-6.95e-310        06.95e-3106.95e-3106.95e-310        0-6.95e-310-6.95e-310       -0        0        0        0       -0-6.95e-310-6.95e-310        06.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-310        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       26|        16.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-310        0        0        0        0        0        0        0        0        0        0        0        0       -0        06.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-310        0-6.95e-310-6.95e-310-6.95e-310        06.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-310        0       -0        0        0        0        0        0        0        0        0        0        0        0        0        0        0
       25|        16.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-310        0       -0        0        0        0        0        0        0        0        0        0       -0        06.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-310        0       -0        0        0        0        0        0        0        0        0        0        0        0        0        0
       24|        16.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-310        0       -0        0        0        0        0        0        0        0       -0        06.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-3106.95e-310        0       -0        0        0        0        0        0        0        0        0        0        0        0        0
